date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm,year,month,day_of_week,day_of_month,is_weekend,price_lag_1,price_lag_3,price_lag_7,price_lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,price_spread
2025-08-16,South Mandi,Grain,Wheat,24.03,29.37,26.7,0.56,2025,8,5,16,1,21.35,22.65,20.31,21.65,21.96857142857143,1.5474218189349964,23.464333333333332,5.34
2025-08-17,South Mandi,Grain,Wheat,17.38,21.24,19.31,2.44,2025,8,6,17,1,26.7,24.66,20.16,21.9,22.881428571428568,2.1667750888626998,23.550333333333334,3.8599999999999994
2025-08-18,South Mandi,Grain,Wheat,20.41,24.95,22.68,4.68,2025,8,0,18,0,19.31,21.35,22.31,20.72,22.759999999999998,2.359915252716015,23.42366666666667,4.539999999999999
2025-08-19,South Mandi,Grain,Wheat,18.3,22.36,20.33,0.49,2025,8,1,19,0,22.68,26.7,22.34,21.34,22.812857142857144,2.3522876403320296,23.421333333333337,4.059999999999999
2025-08-20,South Mandi,Grain,Wheat,19.0,23.22,21.11,1.03,2025,8,2,20,0,20.33,19.31,22.65,19.92,22.525714285714287,2.535197935355403,23.337666666666667,4.219999999999999
2025-08-21,South Mandi,Grain,Wheat,19.48,23.82,21.65,0.79,2025,8,3,21,0,21.11,22.68,24.66,24.71,22.305714285714284,2.588866271445926,23.229666666666667,4.34
2025-08-22,South Mandi,Grain,Wheat,19.67,24.04,21.85,1.49,2025,8,4,22,0,21.65,20.33,21.35,20.72,21.875714285714285,2.3736881088502466,23.11733333333333,4.369999999999997
2025-08-23,South Mandi,Grain,Wheat,21.56,26.35,23.95,3.52,2025,8,5,23,1,21.85,21.11,26.7,20.31,21.947142857142858,2.3627294547180573,23.063,4.790000000000003
2025-08-24,South Mandi,Grain,Wheat,19.54,23.88,21.71,8.36,2025,8,6,24,1,23.95,21.65,19.31,20.16,21.554285714285715,1.5185723245087053,23.079,4.34
2025-08-25,South Mandi,Grain,Wheat,19.36,23.66,21.51,2.2,2025,8,0,25,0,21.71,21.85,22.68,22.31,21.897142857142857,1.1547685812284183,22.84033333333333,4.300000000000001
2025-08-26,South Mandi,Grain,Wheat,19.82,24.22,22.02,3.04,2025,8,1,26,0,21.51,23.95,20.33,22.34,21.73,1.1062248113901514,22.682666666666663,4.399999999999999
2025-08-27,South Mandi,Grain,Wheat,19.21,23.47,21.34,4.9,2025,8,2,27,0,22.02,21.71,21.11,22.65,21.97142857142857,0.918194397926037,22.69066666666667,4.259999999999998
2025-08-28,South Mandi,Grain,Wheat,22.52,27.52,25.02,7.53,2025,8,3,28,0,21.34,21.51,21.65,24.66,22.00428571428571,0.8857738075248321,22.465666666666664,5.0
2025-08-29,South Mandi,Grain,Wheat,16.48,20.14,18.31,13.44,2025,8,4,29,0,25.02,22.02,21.85,21.35,22.485714285714288,1.417402050030372,22.386,3.66
2025-08-30,South Mandi,Grain,Wheat,18.63,22.77,20.7,1.65,2025,8,5,30,1,18.31,21.34,23.95,26.7,21.98,2.1329322539644346,22.05933333333333,4.140000000000001
2025-08-31,South Mandi,Grain,Wheat,22.41,27.39,24.9,3.91,2025,8,6,31,1,20.7,25.02,21.71,19.31,21.515714285714285,1.9809497481672207,21.87533333333333,4.98
2025-09-01,South Mandi,Grain,Wheat,18.13,22.16,20.15,10.18,2025,9,0,1,0,24.9,18.31,21.51,22.68,21.971428571428568,2.3631506410685628,21.927666666666667,4.030000000000001
2025-09-02,South Mandi,Grain,Wheat,19.62,23.98,21.8,6.36,2025,9,1,2,0,20.15,20.7,22.02,20.33,21.777142857142856,2.461278219989018,21.877666666666666,4.359999999999999
2025-09-03,South Mandi,Grain,Wheat,16.48,20.14,18.31,4.07,2025,9,2,3,0,21.8,24.9,21.34,21.11,21.745714285714282,2.459063894675589,21.874333333333333,3.66
2025-09-04,South Mandi,Grain,Wheat,16.36,20.0,18.18,5.44,2025,9,3,4,0,18.31,20.15,25.02,21.65,21.312857142857144,2.7871712917446803,21.794,3.6400000000000006
2025-09-05,South Mandi,Grain,Wheat,19.27,23.55,21.41,0.39,2025,9,4,5,0,18.18,21.8,18.31,21.85,20.335714285714285,2.4494275327303052,21.688666666666666,4.280000000000001
2025-09-06,South Mandi,Grain,Wheat,18.92,23.12,21.02,3.59,2025,9,5,6,1,21.41,18.31,20.7,23.95,20.77857142857143,2.297675844351474,21.738333333333333,4.199999999999999
2025-09-07,South Mandi,Grain,Wheat,16.62,20.32,18.47,3.45,2025,9,6,7,1,21.02,18.18,24.9,21.71,20.82428571428571,2.299034994245166,21.615333333333336,3.6999999999999993
2025-09-08,South Mandi,Grain,Wheat,20.23,24.73,22.48,2.24,2025,9,0,8,0,18.47,21.41,20.15,21.51,19.905714285714286,1.5672785026165565,21.54033333333333,4.5
2025-09-09,South Mandi,Grain,Wheat,22.91,28.01,25.46,9.28,2025,9,1,9,0,22.48,21.02,21.8,22.02,20.238571428571426,1.8497696124246572,21.612666666666666,5.100000000000001
2025-09-10,South Mandi,Grain,Wheat,21.34,26.08,23.71,1.94,2025,9,2,10,0,25.46,18.47,18.31,21.34,20.76142857142857,2.690770822468833,21.78933333333333,4.739999999999998
2025-09-11,South Mandi,Grain,Wheat,20.8,25.42,23.11,0.25,2025,9,3,11,0,23.71,22.48,18.18,25.02,21.532857142857143,2.6445019334824384,21.836000000000002,4.620000000000001
2025-09-12,South Mandi,Grain,Wheat,18.13,22.16,20.15,2.03,2025,9,4,12,0,23.11,25.46,21.41,18.31,22.237142857142857,2.2261305314062176,21.861666666666665,4.030000000000001
2025-09-13,South Mandi,Grain,Wheat,20.3,24.82,22.56,2.74,2025,9,5,13,1,20.15,23.71,21.02,20.7,22.057142857142853,2.35156482854693,21.778333333333332,4.52
2025-09-14,South Mandi,Grain,Wheat,20.06,24.52,22.29,5.93,2025,9,6,14,1,22.56,23.11,18.47,24.9,22.277142857142856,2.3100340133554145,21.708333333333332,4.460000000000001
2025-09-15,South Mandi,Grain,Wheat,20.58,25.16,22.87,4.18,2025,9,0,15,0,22.29,20.15,22.48,20.15,22.822857142857146,1.6040959477305352,21.739666666666665,4.580000000000002
2025-09-16,South Mandi,Grain,Wheat,19.79,24.19,21.99,7.17,2025,9,1,16,0,22.87,22.56,25.46,21.8,22.878571428571426,1.596959909447529,21.612,4.400000000000002
2025-09-17,South Mandi,Grain,Wheat,15.88,19.42,17.65,4.68,2025,9,2,17,0,21.99,22.29,23.71,18.31,22.382857142857144,1.1333830521314956,21.70133333333333,3.540000000000001
2025-09-18,South Mandi,Grain,Wheat,20.12,24.59,22.35,7.12,2025,9,3,18,0,17.65,22.87,23.11,18.18,21.517142857142858,1.9621307659936942,21.53366666666666,4.469999999999999
2025-09-19,South Mandi,Grain,Wheat,18.33,22.41,20.37,0.48,2025,9,4,19,0,22.35,21.99,20.15,21.41,21.408571428571427,1.8785493389979113,21.601,4.080000000000002
2025-09-20,South Mandi,Grain,Wheat,14.78,18.06,16.42,1.07,2025,9,5,20,1,20.37,17.65,22.56,21.02,21.439999999999998,1.855684958894837,21.57633333333333,3.2799999999999994
2025-09-21,South Mandi,Grain,Wheat,19.01,23.23,21.12,3.15,2025,9,6,21,1,16.42,22.35,22.29,18.47,20.562857142857144,2.556747375643339,21.402,4.219999999999999
2025-09-22,South Mandi,Grain,Wheat,17.24,21.08,19.16,2.7,2025,9,0,22,0,21.12,20.37,22.87,22.48,20.395714285714288,2.461489096346061,21.377666666666666,3.84
2025-09-23,South Mandi,Grain,Wheat,20.38,24.9,22.64,13.74,2025,9,1,23,0,19.16,16.42,21.99,25.46,19.865714285714287,2.2283092031322638,21.218,4.52
2025-09-24,South Mandi,Grain,Wheat,19.09,23.33,21.21,2.28,2025,9,2,24,0,22.64,21.12,17.65,23.71,19.958571428571428,2.3422171018893576,21.249000000000002,4.239999999999998
2025-09-25,South Mandi,Grain,Wheat,17.24,21.06,19.15,3.19,2025,9,3,25,0,21.21,19.16,22.35,23.11,20.467142857142857,2.13471086477594,21.239,3.8200000000000003
2025-09-26,South Mandi,Grain,Wheat,23.54,28.78,26.16,4.7,2025,9,4,26,0,19.15,22.64,20.37,20.15,20.009999999999998,2.0028646151621654,21.14333333333333,5.240000000000002
2025-09-27,South Mandi,Grain,Wheat,23.54,28.76,26.15,32.14,2025,9,5,27,1,26.16,21.21,16.42,22.56,20.837142857142858,3.0814645559418214,21.304,5.220000000000002
2025-09-28,South Mandi,Grain,Wheat,18.17,22.21,20.19,1.91,2025,9,6,28,1,26.15,19.15,21.12,22.29,22.227142857142855,2.9485347450655706,21.341666666666665,4.039999999999999
2025-09-29,South Mandi,Grain,Wheat,19.82,24.22,22.02,15.19,2025,9,0,29,0,20.19,26.16,19.16,22.87,22.094285714285718,3.0266530312261324,21.404333333333334,4.399999999999999
2025-09-30,South Mandi,Grain,Wheat,17.2,21.02,19.11,1.83,2025,9,1,30,0,22.02,26.15,22.64,21.99,22.502857142857142,2.7444107703097567,21.448333333333334,3.8200000000000003
2025-10-01,South Mandi,Grain,Wheat,20.51,25.07,22.79,0.48,2025,10,2,1,0,19.11,20.19,21.21,17.65,21.99857142857143,3.024987209733191,21.255333333333333,4.559999999999999
2025-10-02,South Mandi,Grain,Wheat,19.51,23.85,21.68,0.24,2025,10,3,2,0,22.79,22.02,19.15,22.35,22.224285714285713,3.015271447940244,21.34333333333333,4.34
2025-10-03,South Mandi,Grain,Wheat,19.83,24.23,22.03,0.79,2025,10,4,3,0,21.68,19.11,26.16,20.37,22.58571428571429,2.722797930701115,21.339333333333336,4.400000000000002
2025-10-04,South Mandi,Grain,Wheat,22.57,27.59,25.08,2.54,2025,10,5,4,1,22.03,22.79,26.15,16.42,21.995714285714286,2.2202992076362924,21.46333333333333,5.02
2025-10-05,South Mandi,Grain,Wheat,21.1,25.8,23.45,0.04,2025,10,6,5,1,25.08,21.68,20.19,21.12,21.842857142857145,1.900418500276261,21.693333333333335,4.699999999999999
2025-10-06,South Mandi,Grain,Wheat,15.18,18.56,16.87,0.33,2025,10,0,6,0,23.45,22.03,22.02,19.16,22.30857142857143,1.8258461834765893,21.761333333333333,3.379999999999999
2025-10-07,South Mandi,Grain,Wheat,18.56,22.68,20.62,0.73,2025,10,1,7,0,16.87,25.08,19.11,22.64,21.572857142857142,2.7600767760201235,21.622999999999998,4.120000000000001
2025-10-08,South Mandi,Grain,Wheat,19.38,23.68,21.53,0.59,2025,10,2,8,0,20.62,23.45,22.79,21.21,21.78857142857143,2.5892304427601815,21.694666666666667,4.300000000000001
2025-10-09,South Mandi,Grain,Wheat,18.19,22.23,20.21,0.1,2025,10,3,9,0,21.53,16.87,21.68,19.15,21.60857142857143,2.5515317528332093,21.663,4.039999999999999
2025-10-10,South Mandi,Grain,Wheat,17.58,21.48,19.53,2.72,2025,10,4,10,0,20.21,20.62,22.03,26.16,21.398571428571433,2.6046140377637785,21.488,3.900000000000002
2025-10-11,South Mandi,Grain,Wheat,15.54,19.0,17.27,0.08,2025,10,5,11,1,19.53,21.53,25.08,26.15,21.041428571428575,2.6740757192687803,21.348666666666663,3.460000000000001
2025-10-12,South Mandi,Grain,Wheat,21.2,25.9,23.55,0.69,2025,10,6,12,1,17.27,20.21,23.45,20.19,19.92571428571429,2.313149780010784,21.154,4.699999999999999
2025-10-13,South Mandi,Grain,Wheat,18.75,22.91,20.83,3.97,2025,10,0,13,0,23.55,19.53,16.87,22.02,19.94,2.3387104708938855,21.267333333333333,4.16
2025-10-14,South Mandi,Grain,Wheat,19.56,23.9,21.73,1.43,2025,10,1,14,0,20.83,17.27,20.62,19.11,20.505714285714284,1.912431760376615,21.209666666666667,4.34
2025-10-15,South Mandi,Grain,Wheat,22.81,27.87,25.34,0.54,2025,10,2,15,0,21.73,23.55,21.53,22.79,20.664285714285715,1.9686785512361278,21.191,5.060000000000002
2025-10-16,South Mandi,Grain,Wheat,20.91,25.55,23.23,0.73,2025,10,3,16,0,25.34,20.83,20.21,21.68,21.208571428571425,2.6549728722498886,21.273333333333333,4.640000000000001
2025-10-17,South Mandi,Grain,Wheat,20.38,24.92,22.65,0.35,2025,10,4,17,0,23.23,21.73,19.53,22.03,21.640000000000004,2.710455066343747,21.314666666666668,4.540000000000003
2025-10-18,South Mandi,Grain,Wheat,17.95,21.94,19.95,0.38,2025,10,5,18,1,22.65,25.34,17.27,25.08,22.085714285714285,2.557888824420836,21.481333333333335,3.990000000000002
2025-10-19,South Mandi,Grain,Wheat,22.64,27.66,25.15,1.51,2025,10,6,19,1,19.95,23.23,23.55,23.45,22.46857142857143,1.8074330653487587,21.401333333333337,5.02
2025-10-20,South Mandi,Grain,Wheat,21.92,26.8,24.36,0.05,2025,10,0,20,0,25.15,22.65,20.83,16.87,22.697142857142858,2.0516555452103,21.56066666666667,4.879999999999999
2025-10-21,South Mandi,Grain,Wheat,20.2,24.68,22.44,0.84,2025,10,1,21,0,24.36,19.95,21.73,20.62,23.201428571428572,1.9474122023125768,21.825333333333333,4.48
2025-10-22,South Mandi,Grain,Wheat,17.23,21.05,19.14,0.27,2025,10,2,22,0,22.44,25.15,25.34,21.53,23.30285714285714,1.875150787588054,21.86933333333333,3.8200000000000003
2025-10-23,South Mandi,Grain,Wheat,19.63,23.99,21.81,1.95,2025,10,3,23,0,19.14,24.36,23.23,20.21,22.417142857142856,2.190325046545725,21.868666666666666,4.359999999999999
2025-10-24,South Mandi,Grain,Wheat,17.17,20.99,19.08,0.36,2025,10,4,24,0,21.81,22.44,22.65,19.53,22.214285714285715,2.1681394261971065,21.841,3.8199999999999967
2025-10-25,South Mandi,Grain,Wheat,23.5,28.72,26.11,0.25,2025,10,5,25,1,19.08,19.14,19.95,17.27,21.70428571428571,2.450107869345833,21.769999999999996,5.219999999999999
2025-10-26,South Mandi,Grain,Wheat,19.65,24.01,21.83,1.96,2025,10,6,26,1,26.11,21.81,25.15,23.55,22.584285714285716,2.796729382349487,22.002,4.360000000000003
2025-10-27,South Mandi,Grain,Wheat,20.2,24.68,22.44,0.5,2025,10,0,27,0,21.83,19.08,24.36,20.83,22.109999999999996,2.560650958903828,21.857666666666667,4.48
2025-10-28,South Mandi,Grain,Wheat,23.0,28.12,25.56,0.52,2025,10,1,28,0,22.44,26.11,22.44,21.73,21.835714285714285,2.3756182152786454,21.733999999999998,5.120000000000001
2025-10-29,South Mandi,Grain,Wheat,16.78,20.52,18.65,0.0,2025,10,2,29,0,25.56,21.83,19.14,25.34,22.28142857142857,2.7681487711193125,21.913,3.7399999999999984
2025-10-30,South Mandi,Grain,Wheat,18.97,23.19,21.08,1.67,2025,10,3,30,0,18.65,22.44,21.81,23.23,22.21142857142857,2.8653180659482413,21.800666666666665,4.220000000000002
2025-10-31,South Mandi,Grain,Wheat,18.88,23.08,20.98,1.29,2025,10,4,31,0,21.08,25.56,19.08,22.65,22.107142857142858,2.895489102528087,21.866333333333333,4.199999999999999
2025-11-01,South Mandi,Grain,Wheat,21.89,26.75,24.32,1.85,2025,11,5,1,1,20.98,18.65,26.11,19.95,22.37857142857143,2.642419526188581,21.806,4.859999999999999
2025-11-02,South Mandi,Grain,Wheat,22.29,27.25,24.77,0.46,2025,11,6,2,1,24.32,21.08,21.83,25.15,22.12285714285714,2.2833507124820396,21.894,4.960000000000001
2025-11-03,South Mandi,Grain,Wheat,22.97,28.07,25.52,0.7,2025,11,0,3,0,24.77,20.98,22.44,24.36,22.542857142857144,2.482234976023058,21.985333333333333,5.100000000000001
2025-11-04,South Mandi,Grain,Wheat,22.43,27.41,24.92,0.53,2025,11,1,4,0,25.52,24.32,25.56,22.44,22.982857142857142,2.7223318086141055,21.999999999999996,4.98
2025-11-05,South Mandi,Grain,Wheat,21.76,26.6,24.18,0.48,2025,11,2,5,0,24.92,24.77,18.65,19.14,22.891428571428573,2.6305539883674633,22.049,4.84
2025-11-06,South Mandi,Grain,Wheat,20.58,25.16,22.87,3.74,2025,11,3,6,0,24.18,25.52,21.08,21.81,23.681428571428572,1.8628332236271745,22.292666666666666,4.580000000000002
2025-11-07,South Mandi,Grain,Wheat,24.38,29.8,27.09,0.08,2025,11,4,7,0,22.87,24.92,20.98,19.08,23.937142857142856,1.5413275045207093,22.367666666666665,5.420000000000002
2025-11-08,South Mandi,Grain,Wheat,23.28,28.46,25.87,0.05,2025,11,5,8,1,27.09,24.18,24.32,26.11,24.81,1.2985119688839206,22.553,5.18
2025-11-09,South Mandi,Grain,Wheat,23.0,28.12,25.56,1.71,2025,11,6,9,1,25.87,22.87,24.77,21.83,25.03142857142857,1.3327343892848231,22.741666666666667,5.120000000000001
2025-11-10,South Mandi,Grain,Wheat,22.65,27.69,25.17,1.98,2025,11,0,10,0,25.56,27.09,25.52,22.44,25.14428571428571,1.3403340024399377,22.942666666666664,5.040000000000003
2025-11-11,South Mandi,Grain,Wheat,23.89,29.19,26.54,1.9,2025,11,1,11,0,25.17,25.87,24.92,25.56,25.094285714285718,1.330474315709753,23.206000000000003,5.300000000000001
2025-11-12,South Mandi,Grain,Wheat,21.73,26.55,24.14,0.62,2025,11,2,12,0,26.54,25.56,24.18,18.65,25.325714285714287,1.4321179786467697,23.305666666666664,4.82
2025-11-13,South Mandi,Grain,Wheat,23.46,28.68,26.07,0.12,2025,11,3,13,0,24.14,25.17,22.87,21.08,25.319999999999997,1.4375210143396415,23.416,5.219999999999999
2025-11-14,South Mandi,Grain,Wheat,22.68,27.72,25.2,1.58,2025,11,4,14,0,26.07,26.54,27.09,20.98,25.77714285714286,0.9570739136513082,23.56066666666667,5.039999999999999
2025-11-15,South Mandi,Grain,Wheat,20.45,24.99,22.72,0.69,2025,11,5,15,1,25.2,24.14,25.87,24.32,25.50714285714286,0.7740739474958853,23.555999999999997,4.539999999999999
2025-11-16,South Mandi,Grain,Wheat,22.45,27.43,24.94,0.84,2025,11,6,16,1,22.72,26.07,25.56,24.77,25.057142857142857,1.2789411543116098,23.538999999999998,4.98
2025-11-17,South Mandi,Grain,Wheat,23.74,29.02,26.38,0.44,2025,11,0,17,0,24.94,25.2,25.17,25.52,24.96857142857143,1.2596352457685513,23.615333333333336,5.280000000000001
2025-11-18,South Mandi,Grain,Wheat,19.48,23.8,21.64,1.72,2025,11,1,18,0,26.38,22.72,26.54,24.92,25.14142857142857,1.3700660394237865,23.829666666666665,4.32
2025-11-19,South Mandi,Grain,Wheat,24.68,30.16,27.42,0.11,2025,11,2,19,0,21.64,24.94,24.14,24.18,24.44142857142857,1.738605078518155,23.712666666666667,5.48
2025-11-20,South Mandi,Grain,Wheat,22.0,26.9,24.45,0.56,2025,11,3,20,0,27.42,26.38,26.07,22.87,24.91,2.0567206908089033,23.814666666666664,4.899999999999999
2025-11-21,South Mandi,Grain,Wheat,23.83,29.13,26.48,2.33,2025,11,4,21,0,24.45,21.64,25.2,27.09,24.678571428571427,1.9946464061872629,23.881666666666668,5.300000000000001
2025-11-22,South Mandi,Grain,Wheat,19.19,23.45,21.32,0.27,2025,11,5,22,1,26.48,27.42,22.72,25.87,24.861428571428572,2.105979016763718,24.126333333333335,4.259999999999998
2025-11-23,South Mandi,Grain,Wheat,21.33,26.07,23.7,2.2,2025,11,6,23,1,21.32,24.45,24.94,25.56,24.66142857142857,2.390498055297772,24.11,4.740000000000002
2025-11-24,South Mandi,Grain,Wheat,21.41,26.17,23.79,1.15,2025,11,0,24,0,23.7,26.48,26.38,25.17,24.484285714285715,2.412259363770143,24.264000000000003,4.760000000000002
2025-11-25,South Mandi,Grain,Wheat,25.58,31.26,28.42,0.36,2025,11,1,25,0,23.79,21.32,21.64,26.54,24.114285714285717,2.267302781889407,24.186666666666667,5.680000000000003
2025-11-26,South Mandi,Grain,Wheat,23.06,28.18,25.62,4.73,2025,11,2,26,0,28.42,23.7,27.42,24.14,25.08285714285714,2.472992211106196,24.406333333333333,5.120000000000001
2025-11-27,South Mandi,Grain,Wheat,23.36,28.56,25.96,1.75,2025,11,3,27,0,25.62,23.79,24.45,26.07,24.825714285714287,2.275139974762733,24.512333333333334,5.199999999999999
2025-11-28,South Mandi,Grain,Wheat,19.18,23.44,21.31,0.54,2025,11,4,28,0,25.96,28.42,26.48,25.2,25.041428571428572,2.3049687530164897,24.525666666666666,4.260000000000002
2025-11-29,South Mandi,Grain,Wheat,25.7,31.42,28.56,0.12,2025,11,5,29,1,21.31,25.62,21.32,22.72,24.302857142857142,2.579177609793219,24.614333333333335,5.720000000000002
2025-11-30,South Mandi,Grain,Wheat,21.8,26.64,24.22,0.07,2025,11,6,30,1,28.56,25.96,23.7,24.94,25.337142857142858,2.6347214545106183,24.863666666666667,4.84
2025-12-01,South Mandi,Grain,Wheat,22.38,27.36,24.87,0.04,2025,12,0,1,0,24.22,21.31,23.79,26.38,25.41142857142857,2.587781730694396,24.971666666666668,4.98
2025-12-02,South Mandi,Grain,Wheat,27.68,33.84,30.76,0.76,2025,12,1,2,0,24.87,28.56,28.42,21.64,25.565714285714286,2.505898755223353,24.990000000000002,6.160000000000004
2025-12-03,South Mandi,Grain,Wheat,26.27,32.11,29.19,0.13,2025,12,2,3,0,30.76,24.22,25.62,27.42,25.900000000000002,3.04763842999811,25.189666666666668,5.84
2025-12-04,South Mandi,Grain,Wheat,25.6,31.3,28.45,0.2,2025,12,3,4,0,29.19,24.87,25.96,24.45,26.41,3.2826209040949723,25.312,5.699999999999999
2025-12-05,South Mandi,Grain,Wheat,22.8,27.86,25.33,0.18,2025,12,4,5,0,28.45,30.76,21.31,26.48,26.76571428571429,3.359736384216748,25.429666666666666,5.059999999999999
2025-12-06,South Mandi,Grain,Wheat,22.96,28.06,25.51,0.82,2025,12,5,6,1,25.33,29.19,28.56,21.32,27.34,2.5071497761404666,25.468000000000004,5.099999999999998
2025-12-07,South Mandi,Grain,Wheat,26.02,31.8,28.91,0.45,2025,12,6,7,1,25.51,28.45,24.22,23.7,26.904285714285713,2.52475647104755,25.556,5.780000000000001
2025-12-08,South Mandi,Grain,Wheat,22.24,27.18,24.71,0.33,2025,12,0,8,0,28.91,25.33,24.87,23.79,27.57428571428571,2.3065692932931956,25.616666666666667,4.940000000000001
2025-12-09,South Mandi,Grain,Wheat,26.36,32.22,29.29,0.0,2025,12,1,9,0,24.71,25.51,30.76,28.42,27.55142857142857,2.338407068721952,25.578,5.859999999999999
2025-12-10,South Mandi,Grain,Wheat,22.97,28.07,25.52,0.12,2025,12,2,10,0,29.29,28.91,29.19,25.62,27.34142857142857,2.0505237426201166,25.702333333333335,5.100000000000001
2025-12-11,South Mandi,Grain,Wheat,25.55,31.23,28.39,0.92,2025,12,3,11,0,25.52,24.71,28.45,25.96,26.81714285714286,1.9665597226777507,25.714,5.68
2025-12-12,South Mandi,Grain,Wheat,23.84,29.14,26.49,0.28,2025,12,4,12,0,28.39,29.29,25.33,21.31,26.80857142857143,1.9583703137342376,25.775666666666666,5.300000000000001
2025-12-13,South Mandi,Grain,Wheat,24.42,29.84,27.13,0.37,2025,12,5,13,1,26.49,25.52,25.51,28.56,26.974285714285713,1.858959002084178,25.854,5.419999999999998
2025-12-14,South Mandi,Grain,Wheat,26.5,32.4,29.45,0.18,2025,12,6,14,1,27.13,28.39,28.91,24.22,27.205714285714286,1.7435390937486253,25.889333333333333,5.899999999999999
2025-12-15,South Mandi,Grain,Wheat,28.23,34.51,31.37,2.08,2025,12,0,15,0,29.45,26.49,24.71,24.87,27.282857142857143,1.8407490711279306,26.031000000000002,6.279999999999998
2025-12-16,South Mandi,Grain,Wheat,23.0,28.11,25.55,0.06,2025,12,1,16,0,31.37,27.13,29.29,30.76,28.234285714285715,2.003279454152531,26.319333333333336,5.109999999999999
2025-12-17,South Mandi,Grain,Wheat,24.23,29.61,26.92,0.37,2025,12,2,17,0,25.55,29.45,25.52,29.19,27.7,2.1668487103013176,26.339666666666666,5.379999999999999
2025-12-18,South Mandi,Grain,Wheat,26.68,32.6,29.64,2.03,2025,12,3,18,0,26.92,31.37,28.39,28.45,27.900000000000002,1.9894471593890415,26.357666666666667,5.920000000000002
2025-12-19,South Mandi,Grain,Wheat,25.03,30.59,27.81,0.45,2025,12,4,19,0,29.64,25.55,26.49,25.33,28.078571428571426,2.0941062419041834,26.624333333333333,5.559999999999999
2025-12-20,South Mandi,Grain,Wheat,26.41,32.27,29.34,0.08,2025,12,5,20,1,27.81,26.92,27.13,25.51,28.267142857142858,1.9837398542966513,26.637333333333334,5.860000000000003
2025-12-21,South Mandi,Grain,Wheat,24.75,30.25,27.5,0.41,2025,12,6,21,1,29.34,29.64,29.45,28.91,28.582857142857144,1.9481419719461415,26.800333333333334,5.5
2025-12-22,South Mandi,Grain,Wheat,26.44,32.32,29.38,0.27,2025,12,0,22,0,27.5,27.81,31.37,24.71,28.304285714285715,1.942891806413743,26.834333333333333,5.879999999999999
2025-12-23,South Mandi,Grain,Wheat,25.99,31.77,28.88,1.12,2025,12,1,23,0,29.38,29.34,25.55,29.29,28.02,1.5188701941468796,27.103,5.780000000000001
2025-12-24,South Mandi,Grain,Wheat,27.76,33.94,30.85,4.65,2025,12,2,24,0,28.88,27.5,26.92,25.52,28.495714285714286,1.07209852070428,27.275666666666666,6.179999999999996
2025-12-25,South Mandi,Grain,Wheat,25.62,31.32,28.47,0.16,2025,12,3,25,0,30.85,29.38,29.64,28.39,29.057142857142853,1.1364962866304593,27.511000000000003,5.699999999999999
